time,mean_G,time,GA_mean,GB_mean,time,GA_mean,GB_mean
3465,16.44,3465,0,16.956,3465,16.53,16.598
3466,16.416,3466,0,16.948,3466,16.54,16.61
3467,16.416,3467,0,16.954,3467,16.572,16.586
3468,16.434,3468,0,16.98,3468,16.604,16.578
3469,16.432,3469,0,16.964,3469,16.6,16.542
3470,16.462,3470,0,16.97,3470,16.574,16.506
3471,16.43,3471,0,16.962,3471,16.55,16.542
3472,16.464,3472,0,16.946,3472,16.574,16.562
3473,16.472,3473,0,16.93,3473,16.562,16.542
3474,16.504,3474,0,16.928,3474,16.59,16.498
3475,16.532,3475,0,16.952,3475,16.552,16.48
3476,16.512,3476,0,16.922,3476,16.582,16.434
3477,16.52,3477,0,16.916,3477,16.588,16.414
3478,16.474,3478,0,16.91,3478,16.568,16.41
3479,16.486,3479,0,16.91,3479,16.568,16.388
3480,16.476,3480,0,16.946,3480,16.598,16.386
3481,16.462,3481,0,16.984,3481,16.596,16.37
3482,16.496,3482,0,17.01,3482,16.606,16.378
3483,16.48,3483,0,17.056,3483,16.58,16.352
3484,16.5,3484,0,17.116,3484,16.576,16.298
3485,16.532,3485,0,17.128,3485,16.544,16.298
3486,16.542,3486,0,17.174,3486,16.57,16.326
3487,16.554,3487,0,17.186,3487,16.592,16.336
3488,16.528,3488,0,17.234,3488,16.606,16.348
3489,16.474,3489,0,17.294,3489,16.608,16.334
3490,16.492,3490,0,17.298,3490,16.594,16.37
3491,16.5,3491,0,17.274,3491,16.596,16.374
3492,16.492,3492,0,17.25,3492,16.6,16.38
3493,16.476,3493,0,17.312,3493,16.626,16.378
3494,16.472,3494,0,17.296,3494,16.672,16.372
3495,16.458,3495,0,17.288,3495,16.682,16.432
3496,16.498,3496,0,17.286,3496,16.676,16.426
3497,16.51,3497,0,17.292,3497,16.688,16.448
3498,16.528,3498,0,17.264,3498,16.674,16.462
3499,16.514,3499,0,17.246,3499,16.67,16.456
3500,16.512,3500,0,17.246,3500,16.634,16.434
3501,16.498,3501,0,17.25,3501,16.636,16.422
3502,16.492,3502,0,17.25,3502,16.614,16.43
3503,16.528,3503,0,17.246,3503,16.62,16.426
3504,16.536,3504,0,17.254,3504,16.628,16.438
3505,16.524,3505,0,17.22,3505,16.608,16.444
3506,16.52,3506,0,17.166,3506,16.608,16.426
3507,16.548,3507,0,17.214,3507,16.596,16.394
3508,16.522,3508,0,17.144,3508,16.588,16.386
3509,16.568,3509,0,17.128,3509,16.558,16.384
3510,16.596,3510,0,17.112,3510,16.568,16.334
3511,16.584,3511,0,17.106,3511,16.542,16.356
3512,16.6,3512,0,17.114,3512,16.53,16.36
3513,16.63,3513,0,17.144,3513,16.552,16.374
3514,16.612,3514,0,17.114,3514,16.508,16.38
3515,16.56,3515,0,17.144,3515,16.486,16.376
3516,16.564,3516,0,17.122,3516,16.538,16.324
3517,16.532,3517,0,17.114,3517,16.574,16.294
3518,16.508,3518,0,17.162,3518,16.56,16.308
3519,16.54,3519,0,17.104,3519,16.564,16.276
3520,16.522,3520,0,17.114,3520,16.582,16.312
3521,16.522,3521,0,17.116,3521,16.614,16.326
3522,16.514,3522,0,17.14,3522,16.664,16.312
3523,16.498,3523,0,17.094,3523,16.684,16.362
3524,16.454,3524,0,17.068,3524,16.698,16.354
3525,16.428,3525,0,17.066,3525,16.69,16.356
3526,16.402,3526,0,17.078,3526,16.69,16.34
3527,16.36,3527,0,17.07,3527,16.696,16.344
3528,16.348,3528,0,17.036,3528,16.67,16.352
3529,16.354,3529,0,17.022,3529,16.664,16.31
3530,16.378,3530,0,17.036,3530,16.646,16.36
3531,16.45,3531,0,17.05,3531,16.64,16.348
3532,16.464,3532,0,17.06,3532,16.666,16.362
3533,16.462,3533,0,17.048,3533,16.652,16.352
3534,16.474,3534,0,17.008,3534,16.64,16.344
3535,16.5,3535,0,17.024,3535,16.598,16.342
3536,16.492,3536,0,17.066,3536,16.582,16.3
3537,16.414,3537,0,17.068,3537,16.598,16.288
3538,16.408,3538,0,17.064,3538,16.6,16.272
3539,16.374,3539,0,17.068,3539,16.598,16.284
3540,16.374,3540,0,17.06,3540,16.58,16.26
3541,16.358,3541,0,17.05,3541,16.558,16.31
3542,16.338,3542,0,17.046,3542,16.55,16.314
3543,16.294,3543,0,17.036,3543,16.61,16.328
3544,16.292,3544,0,17.06,3544,16.548,16.288
3545,16.276,3545,0,17.012,3545,16.56,16.326
3546,16.296,3546,0,16.976,3546,16.568,16.326
3547,16.27,3547,0,16.964,3547,16.57,16.342
3548,16.258,3548,0,17.012,3548,16.544,16.348
3549,16.252,3549,0,17.046,3549,16.504,16.356
3550,16.244,3550,0,17.106,3550,16.51,16.322
3551,16.264,3551,0,17.148,3551,16.55,16.304
3552,16.31,3552,0,17.174,3552,16.572,16.3
3553,16.282,3553,0,17.12,3553,16.576,16.322
3554,16.292,3554,0,17.164,3554,16.572,16.356
3555,16.318,3555,0,17.148,3555,16.59,16.382
3556,16.336,3556,0,17.144,3556,16.59,16.398
3557,16.33,3557,0,17.148,3557,16.634,16.388
3558,16.316,3558,0,17.15,3558,16.6,16.368
3559,16.36,3559,0,17.154,3559,16.59,16.378
3560,16.34,3560,0,17.112,3560,16.58,16.384
3561,16.34,3561,0,17.114,3561,16.568,16.366
3562,16.342,3562,0,17.116,3562,16.55,16.34
3563,16.344,3563,0,17.062,3563,16.542,16.36
3564,16.36,3564,0,17.08,3564,16.562,16.396
3565,16.378,3565,0,17.098,3565,16.558,16.418
3566,16.376,3566,0,17.08,3566,16.558,16.468
3567,16.366,3567,0,17.078,3567,16.502,16.43
3568,16.34,3568,0,17.044,3568,16.49,16.484
3569,16.33,3569,0,17.046,3569,16.466,16.492
3570,16.28,3570,0,17.054,3570,16.5,16.524
3571,16.3,3571,0,17.058,3571,16.498,16.502
3572,16.284,3572,0,17.09,3572,16.498,16.524
3573,16.292,3573,0,17.086,3573,16.52,16.488
3574,16.284,3574,0,17.074,3574,16.552,16.492
3575,16.268,3575,0,17.072,3575,16.52,16.524
3576,16.298,3576,0,17.102,3576,16.544,16.554
3577,16.316,3577,0,17.102,3577,16.556,16.576
3578,16.336,3578,0,17.08,3578,16.596,16.582
3579,16.324,3579,0,17.088,3579,16.67,16.604
3580,16.388,3580,0,17.128,3580,16.652,16.59
3581,16.388,3581,0,17.1,3581,16.662,16.598
3582,16.432,3582,0,17.112,3582,16.648,16.648
3583,16.42,3583,0,17.092,3583,16.622,16.646
3584,16.384,3584,0,17.086,3584,16.634,16.612
3585,16.376,3585,0,17.07,3585,16.644,16.646
3586,16.388,3586,0,17.096,3586,16.654,16.656
3587,16.394,3587,0,17.068,3587,16.682,16.68
3588,16.416,3588,0,17.066,3588,16.69,16.708
3589,16.43,3589,0,17.096,3589,16.678,16.702
3590,16.466,3590,0,17.084,3590,16.694,16.718
3591,16.466,3591,0,17.058,3591,16.688,16.736
3592,16.468,3592,0,17.04,3592,16.726,16.744
3593,16.448,3593,0,17.024,3593,16.712,16.71
3594,16.414,3594,0,17.004,3594,16.72,16.682
3595,16.4,3595,0,16.99,3595,16.752,16.67
3596,16.384,3596,0,16.986,3596,16.774,16.704
3597,16.412,3597,0,16.956,3597,16.77,16.726
3598,16.394,3598,0,16.946,3598,16.75,16.738
3599,16.412,3599,0,16.952,3599,16.702,16.754
3600,16.43,3600,0,16.968,3600,16.696,16.774
3601,16.404,3601,0,16.972,3601,16.75,16.782
3602,16.406,3602,0,16.98,3602,16.746,16.748
3603,16.384,3603,0,16.982,3603,16.734,16.768
3604,16.388,3604,0,16.984,3604,16.718,16.772
3605,16.334,3605,0,17.01,3605,16.724,16.764
3606,16.336,3606,0,17.03,3606,16.73,16.768
3607,16.328,3607,0,17.026,3607,16.736,16.756
3608,16.348,3608,0,17.016,3608,16.704,16.742
3609,16.354,3609,0,16.976,3609,16.692,16.73
3610,16.358,3610,0,16.932,3610,16.678,16.726
3611,16.366,3611,0,16.93,3611,16.704,16.716
3612,16.384,3612,0,16.922,3612,16.682,16.742
3613,16.37,3613,0,16.946,3613,16.69,16.76
3614,16.344,3614,0,16.914,3614,16.734,16.78
3615,16.344,3615,0,16.932,3615,16.742,16.782
3616,16.38,3616,0,16.914,3616,16.732,16.758
3617,16.374,3617,0,16.854,3617,16.752,16.794
3618,16.378,3618,0,16.856,3618,16.754,16.79
3619,16.394,3619,0,16.876,3619,16.762,16.838
3620,16.438,3620,0,16.892,3620,16.744,16.838
3621,16.426,3621,0,16.926,3621,16.752,16.896
3622,16.372,3622,0,16.898,3622,16.752,16.892
3623,16.39,3623,0,16.898,3623,16.744,16.896
3624,16.362,3624,0,16.924,3624,16.77,16.9
3625,16.372,3625,0,16.902,3625,16.804,16.892
3626,16.362,3626,0,16.892,3626,16.812,16.914
3627,16.402,3627,0,16.942,3627,16.764,16.924
3628,16.396,3628,0,16.944,3628,16.786,16.92
3629,16.336,3629,0,16.98,3629,16.784,16.92
3630,16.346,3630,0,16.958,3630,16.776,16.908
3631,16.328,3631,0,16.966,3631,16.81,16.858
3632,16.32,3632,0,16.954,3632,16.81,16.862
3633,16.34,3633,0,16.952,3633,16.802,16.872
3634,16.372,3634,0,16.944,3634,16.832,16.876
3635,16.466,3635,0,16.914,3635,16.802,16.854
3636,16.464,3636,0,16.924,3636,16.774,16.866
3637,16.46,3637,0,16.922,3637,16.754,16.896
3638,16.458,3638,0,16.918,3638,16.796,16.906
3639,16.49,3639,0,16.898,3639,16.802,16.866
3640,16.5,3640,0,16.89,3640,16.81,16.85
3641,16.498,3641,0,16.908,3641,16.798,16.83
3642,16.494,3642,0,16.89,3642,16.846,16.806
3643,16.5,3643,0,16.89,3643,16.884,16.808
3644,16.556,3644,0,16.958,3644,16.89,16.778
3645,16.558,3645,0,16.978,3645,16.876,16.842
3646,16.608,3646,0,17.012,3646,16.886,16.826
3647,16.592,3647,0,17.054,3647,16.872,16.816
3648,16.58,3648,0,17.038,3648,16.846,16.852
3649,16.592,3649,0,17.02,3649,16.85,16.818
3650,16.57,3650,0,17.008,3650,16.854,16.8
3651,16.57,3651,0,17.024,3651,16.872,16.836
3652,16.566,3652,0,17.018,3652,16.876,16.816
3653,16.536,3653,0,17.004,3653,16.902,16.832
3654,16.512,3654,0,16.98,3654,16.864,16.794
3655,16.52,3655,0,16.972,3655,16.876,16.78
3656,16.478,3656,0,16.994,3656,16.854,16.744
3657,16.472,3657,0,16.99,3657,16.834,16.758
3658,16.44,3658,0,16.976,3658,16.872,16.758
3659,16.428,3659,0,16.976,3659,16.874,16.762
3660,16.442,3660,0,17.012,3660,16.864,16.716
3661,16.43,3661,0,16.996,3661,16.84,16.726
3662,16.434,3662,0,16.91,3662,16.848,16.73
3663,16.408,3663,0,16.902,3663,16.828,16.748
3664,16.448,3664,0,16.894,3664,16.828,16.772
3665,16.454,3665,0,16.88,3665,16.838,16.81
3666,16.46,3666,0,16.898,3666,16.876,16.814
3667,16.444,3667,0,16.884,3667,16.872,16.868
3668,16.454,3668,0,16.896,3668,16.856,16.864
3669,16.436,3669,0,16.902,3669,16.85,16.854
3670,16.452,3670,0,16.928,3670,16.858,16.806
3671,16.462,3671,0,16.958,3671,16.87,16.774
3672,16.446,3672,0,16.966,3672,16.87,16.812
3673,16.456,3673,0,16.96,3673,16.904,16.852
3674,16.476,3674,0,16.944,3674,16.834,16.842
3675,16.456,3675,0,16.992,3675,16.832,16.842
3676,16.474,3676,0,16.97,3676,16.88,16.768
3677,16.504,3677,0,16.98,3677,16.808,16.758
3678,16.516,3678,0,16.986,3678,16.808,16.758
3679,16.516,3679,0,16.978,3679,16.774,16.734
3680,16.562,3680,0,16.946,3680,16.764,16.756
3681,16.562,3681,0,16.944,3681,16.75,16.766
3682,16.616,3682,0,16.964,3682,16.742,16.758
3683,16.598,3683,0,16.964,3683,16.748,16.75
3684,16.618,3684,0,16.966,3684,16.748,16.73
3685,16.6,3685,0,16.964,3685,16.784,16.716
3686,16.658,3686,0,16.998,3686,16.8,16.642
3687,16.692,3687,0,16.994,3687,16.796,16.636
3688,16.648,3688,0,16.984,3688,16.76,16.632
3689,16.642,3689,0,17.002,3689,16.794,16.658
3690,16.662,3690,0,17.02,3690,16.776,16.626
3691,16.644,3691,0,16.97,3691,16.798,16.616
3692,16.686,3692,0,16.98,3692,16.81,16.596
3693,16.694,3693,0,16.996,3693,16.85,16.57
3694,16.732,3694,0,17.036,3694,16.83,16.59
3695,16.728,3695,0,17.014,3695,16.826,16.614
3696,16.722,3696,0,16.99,3696,16.858,16.6
3697,16.682,3697,0,17.016,3697,16.836,16.586
3698,16.698,3698,0,17.044,3698,16.84,16.552
3699,16.706,3699,0,17.06,3699,16.86,16.536
3700,16.682,3700,0,17.058,3700,16.814,16.53
3701,16.72,3701,0,17.052,3701,16.832,16.508
3702,16.718,3702,0,17.026,3702,16.842,16.54
3703,16.736,3703,0,17.052,3703,16.874,16.528
3704,16.716,3704,0,17.068,3704,16.874,16.546
3705,16.702,3705,0,17.096,3705,16.86,16.528
3706,16.654,3706,0,17.122,3706,16.856,16.512
3707,16.692,3707,0,17.136,3707,16.806,16.542
3708,16.688,3708,0,17.118,3708,16.826,16.526
3709,16.676,3709,0,17.124,3709,16.81,16.556
3710,16.682,3710,0,17.106,3710,16.782,16.576
3711,16.692,3711,0,17.128,3711,16.768,16.614
3712,16.662,3712,0,17.15,3712,16.8,16.622
3713,16.69,3713,0,17.148,3713,16.818,16.612
3714,16.67,3714,0,17.146,3714,16.806,16.646
3715,16.696,3715,0,17.176,3715,16.784,16.662
3716,16.662,3716,0,17.15,3716,16.828,16.624
3717,16.68,3717,0,17.1,3717,16.758,16.626
3718,16.71,3718,0,17.066,3718,16.764,16.66
3719,16.746,3719,0,17.074,3719,16.804,16.628
3720,16.69,3720,0,17.102,3720,16.822,16.674
3721,16.722,3721,0,17.032,3721,16.862,16.652
3722,16.714,3722,0,16.994,3722,16.856,16.658
3723,16.664,3723,0,17.014,3723,16.834,16.684
3724,16.666,3724,0,16.994,3724,16.81,16.686
3725,16.676,3725,0,16.998,3725,16.784,16.694
3726,16.662,3726,0,17.004,3726,16.808,16.674
3727,16.65,3727,0,17.004,3727,16.806,16.622
3728,16.658,3728,0,17,3728,16.858,16.628
3729,16.646,3729,0,16.964,3729,16.88,16.62
3730,16.678,3730,0,16.954,3730,16.882,16.64
3731,16.626,3731,0,16.972,3731,16.906,16.662
3732,16.614,3732,0,16.982,3732,16.934,16.64
3733,16.594,3733,0,16.992,3733,16.924,16.596
3734,16.572,3734,0,16.994,3734,16.924,16.584
3735,16.556,3735,0,17,3735,16.922,16.602
3736,16.588,3736,0,16.978,3736,16.9,16.626
3737,16.57,3737,0,16.962,3737,16.9,16.6
3738,16.582,3738,0,16.982,3738,16.944,16.628
3739,16.588,3739,0,17.016,3739,16.916,16.626
3740,16.58,3740,0,16.988,3740,16.946,16.646
3741,16.55,3741,0,17.018,3741,16.94,16.632
3742,16.602,3742,0,17.044,3742,16.894,16.658
3743,16.586,3743,0,17.05,3743,16.916,16.586
3744,16.606,3744,0,17.024,3744,16.932,16.58
3745,16.614,3745,0,17.062,3745,16.96,16.562
3746,16.624,3746,0,17.054,3746,16.984,16.578
3747,16.612,3747,0,17.086,3747,16.972,16.584
3748,16.606,3748,0,17.136,3748,16.998,16.592
3749,16.642,3749,0,17.14,3749,17.004,16.632
3750,16.628,3750,0,17.158,3750,17.002,16.66
3751,16.548,3751,0,17.156,3751,16.988,16.652
3752,16.556,3752,0,17.158,3752,16.978,16.632
3753,16.562,3753,0,17.18,3753,16.988,16.64
3754,16.574,3754,0,17.192,3754,16.946,16.632
3755,16.596,3755,0,17.204,3755,16.956,16.666
3756,16.578,3756,0,17.252,3756,16.964,16.696
3757,16.616,3757,0,17.266,3757,16.972,16.718
3758,16.576,3758,0,17.228,3758,16.95,16.748
3759,16.622,3759,0,17.228,3759,16.932,16.702
3760,16.632,3760,0,17.222,3760,16.922,16.676
3761,16.64,3761,0,17.29,3761,16.906,16.674
3762,16.618,3762,0,17.256,3762,16.914,16.652
3763,16.646,3763,0,17.258,3763,16.932,16.682
3764,16.606,3764,0,17.278,3764,16.944,16.67
3765,16.586,3765,0,17.298,3765,16.92,16.662
3766,16.544,3766,0,17.272,3766,16.856,16.626
3767,16.518,3767,0,17.258,3767,16.882,16.562
3768,16.494,3768,0,17.254,3768,16.896,16.542
3769,16.524,3769,0,17.246,3769,16.854,16.54
3770,16.558,3770,0,17.234,3770,16.854,16.574
3771,16.536,3771,0,17.26,3771,16.828,16.534
3772,16.518,3772,0,17.246,3772,16.81,16.566
3773,16.486,3773,0,17.234,3773,16.794,16.566
3774,16.476,3774,0,17.222,3774,16.812,16.594
3775,16.466,3775,0,17.238,3775,16.808,16.616
3776,16.482,3776,0,17.222,3776,16.81,16.612
3777,16.524,3777,0,17.192,3777,16.79,16.596
3778,16.52,3778,0,17.188,3778,16.722,16.59
3779,16.51,3779,0,17.206,3779,16.692,16.546
3780,16.528,3780,0,17.154,3780,16.744,16.56
3781,16.5,3781,0,17.108,3781,16.77,16.582
3782,16.49,3782,0,17.082,3782,16.774,16.598
3783,16.508,3783,0,17.028,3783,16.724,16.628
3784,16.454,3784,0,16.998,3784,16.758,16.644
3785,16.456,3785,0,17.02,3785,16.708,16.644
3786,16.468,3786,0,17.066,3786,16.678,16.608
3787,16.464,3787,0,17.092,3787,16.678,16.622
3788,16.456,3788,0,17.138,3788,16.652,16.612
3789,16.462,3789,0,17.14,3789,16.652,16.592
3790,16.5,3790,0,17.158,3790,16.598,16.59
3791,16.498,3791,0,17.182,3791,16.612,16.606
3792,16.464,3792,0,17.118,3792,16.608,16.592
3793,16.452,3793,0,17.118,3793,16.64,16.582
3794,16.454,3794,0,17.154,3794,16.6,16.576
3795,16.43,3795,0,17.162,3795,16.596,16.566
3796,16.494,3796,0,17.16,3796,16.596,16.604
3797,16.498,3797,0,17.198,3797,16.56,16.646
3798,16.468,3798,0,17.21,3798,16.562,16.664
3799,16.39,3799,0,17.196,3799,16.528,16.642
3800,16.39,3800,0,17.206,3800,16.53,16.608
3801,16.428,3801,0,17.138,3801,16.566,16.606
3802,16.448,3802,0,17.102,3802,16.538,16.618
3803,16.46,3803,0,17.088,3803,16.492,16.618
3804,16.448,3804,0,17.132,3804,16.53,16.64
3805,16.402,3805,0,17.2,3805,16.504,16.66
3806,16.446,3806,0,17.202,3806,16.5,16.652
3807,16.414,3807,0,17.142,3807,16.49,16.644
3808,16.412,3808,0,17.124,3808,16.488,16.65
3809,16.41,3809,0,17.084,3809,16.436,16.662
3810,16.436,3810,0,17.08,3810,16.422,16.658
3811,16.414,3811,0,17.05,3811,16.46,16.688
3812,16.384,3812,0,17.004,3812,16.502,16.708
3813,16.39,3813,0,17.01,3813,16.496,16.678
3814,16.374,3814,0,17.048,3814,16.426,16.688
3815,16.352,3815,0,17.056,3815,16.402,16.654
3816,16.34,3816,0,17.016,3816,16.39,16.644
3817,16.322,3817,0,17.026,3817,16.426,16.622
3818,16.318,3818,0,17.042,3818,16.464,16.612
3819,16.294,3819,0,17.052,3819,16.5,16.602
3820,16.324,3820,0,17.084,3820,16.502,16.638
3821,16.3,3821,0,17.098,3821,16.494,16.666
3822,16.244,3822,0,17.112,3822,16.52,16.672
3823,16.256,3823,0,17.102,3823,16.5,16.628
3824,16.272,3824,0,17.084,3824,16.514,16.664
3825,16.294,3825,0,17.098,3825,16.544,16.692
3826,16.244,3826,0,17.094,3826,16.548,16.672
3827,16.23,3827,0,17.056,3827,16.534,16.664
3828,16.228,3828,0,17.042,3828,16.516,16.614
3829,16.272,3829,0,17.03,3829,16.492,16.594
3830,16.308,3830,0,17.012,3830,16.486,16.602
3831,16.312,3831,0,17.024,3831,16.488,16.616
3832,16.32,3832,0,17.028,3832,16.486,16.574
3833,16.332,3833,0,17.024,3833,16.468,16.534
3834,16.33,3834,0,17.048,3834,16.436,16.54
3835,16.332,3835,0,17.048,3835,16.406,16.538
3836,16.334,3836,0,17.08,3836,16.386,16.5
3837,16.326,3837,0,17.076,3837,16.424,16.472
3838,16.33,3838,0,17.054,3838,16.426,16.45
3839,16.33,3839,0,17.04,3839,16.46,16.482
3840,16.352,3840,0,17.064,3840,16.438,16.46
3841,16.324,3841,0,17.074,3841,16.46,16.466
3842,16.348,3842,0,17.076,3842,16.43,16.448
3843,16.328,3843,0,17.092,3843,16.458,16.45
3844,16.318,3844,0,17.068,3844,16.45,16.44
3845,16.306,3845,0,17.114,3845,16.43,16.446
3846,16.308,3846,0,17.13,3846,16.478,16.458
3847,16.322,3847,0,17.14,3847,16.484,16.456
3848,16.332,3848,0,17.118,3848,16.478,16.424
3849,16.366,3849,0,17.106,3849,16.462,16.442
3850,16.434,3850,0,17.136,3850,16.468,16.448
3851,16.474,3851,0,17.124,3851,16.468,16.474
3852,16.458,3852,0,17.14,3852,16.464,16.462
3853,16.466,3853,0,17.152,3853,16.484,16.466
3854,16.462,3854,0,17.2,3854,16.448,16.5
3855,16.474,3855,0,17.194,3855,16.38,16.48
3856,16.472,3856,0,17.206,3856,16.406,16.498
3857,16.478,3857,0,17.198,3857,16.384,16.514
3858,16.484,3858,0,17.192,3858,16.374,16.508
3859,16.486,3859,0,17.25,3859,16.354,16.542
3860,16.544,3860,0,17.26,3860,16.314,16.564
3861,16.496,3861,0,17.268,3861,16.332,16.534
3862,16.506,3862,0,17.302,3862,16.33,16.55
3863,16.516,3863,0,17.302,3863,16.37,16.558
3864,16.544,3864,0,17.25,3864,16.368,16.554
3865,16.606,3865,0,17.212,3865,16.43,16.584
3866,16.59,3866,0,17.212,3866,16.426,16.606
3867,16.594,3867,0,17.216,3867,16.394,16.6
3868,16.608,3868,0,17.232,3868,16.408,16.6
3869,16.586,3869,0,17.254,3869,16.436,16.628
3870,16.562,3870,0,17.206,3870,16.41,16.644
3871,16.58,3871,0,17.188,3871,16.426,16.64
3872,16.532,3872,0,17.152,3872,16.43,16.598
3873,16.508,3873,0,17.11,3873,16.38,16.588
3874,16.518,3874,0,17.122,3874,16.392,16.578
3875,16.524,3875,0,17.154,3875,16.392,16.598
3876,16.482,3876,0,17.116,3876,16.39,16.622
3877,16.48,3877,0,17.116,3877,16.45,16.568
3878,16.458,3878,0,17.152,3878,16.424,16.584
3879,16.432,3879,0,17.16,3879,16.432,16.598
3880,16.42,3880,0,17.142,3880,16.406,16.624
3881,16.442,3881,0,17.148,3881,16.374,16.632
3882,16.434,3882,0,17.132,3882,16.332,16.636
3883,16.422,3883,0,17.102,3883,16.342,16.676
3884,16.44,3884,0,17.116,3884,16.368,16.704
3885,16.376,3885,0,17.076,3885,16.408,16.696
3886,16.386,3886,0,17.082,3886,16.426,16.706
3887,16.418,3887,0,17.106,3887,16.418,16.678
3888,16.39,3888,0,17.098,3888,16.41,16.642
3889,16.404,3889,0,17.11,3889,16.434,16.61
3890,16.402,3890,0,17.046,3890,16.4,16.634
3891,16.422,3891,0,17.068,3891,16.396,16.612
3892,16.462,3892,0,17.04,3892,16.404,16.588
3893,16.436,3893,0,17.054,3893,16.36,16.608
3894,16.462,3894,0,17.034,3894,16.366,16.63
3895,16.46,3895,0,17.052,3895,16.306,16.678
3896,16.478,3896,0,17.018,3896,16.33,16.668
3897,16.522,3897,0,17.032,3897,16.32,16.668
3898,16.514,3898,0,16.98,3898,16.304,16.626
3899,16.506,3899,0,16.988,3899,16.244,16.638
3900,16.506,3900,0,16.996,3900,16.24,16.696
3901,16.514,3901,0,16.982,3901,16.226,16.668
3902,16.514,3902,0,16.952,3902,16.22,16.646
3903,16.566,3903,0,16.97,3903,16.176,16.626
3904,16.558,3904,0,16.962,3904,16.202,16.58
3905,16.588,3905,0,16.922,3905,16.204,16.572
3906,16.592,3906,0,16.858,3906,16.248,16.576
3907,16.564,3907,0,16.842,3907,16.248,16.576
3908,16.562,3908,0,16.856,3908,16.278,16.564
3909,16.568,3909,0,16.866,3909,16.268,16.56
3910,16.588,3910,0,16.854,3910,16.262,16.53
3911,16.574,3911,0,16.872,3911,16.282,16.506
3912,16.552,3912,0,16.868,3912,16.286,16.488
3913,16.57,3913,0,16.888,3913,16.286,16.5
3914,16.59,3914,0,16.912,3914,16.254,16.506
3915,16.588,3915,0,16.93,3915,16.228,16.526
3916,16.6,3916,0,16.908,3916,16.22,16.524
3917,16.63,3917,0,16.924,3917,16.228,16.536
3918,16.592,3918,0,16.95,3918,16.23,16.528
3919,16.572,3919,0,16.926,3919,16.232,16.498
3920,16.564,3920,0,16.924,3920,16.248,16.54
3921,16.562,3921,0,16.986,3921,16.28,16.568
3922,16.574,3922,0,16.99,3922,16.3,16.58
3923,16.532,3923,0,16.992,3923,16.298,16.594
3924,16.556,3924,0,16.976,3924,16.294,16.63
3925,16.572,3925,0,16.972,3925,16.26,16.618
3926,16.584,3926,0,16.98,3926,16.276,16.588
3927,16.57,3927,0,16.968,3927,16.262,16.574
3928,16.558,3928,0,16.966,3928,16.252,16.554
3929,16.578,3929,0,16.964,3929,16.294,16.616
3930,16.584,3930,0,16.948,3930,16.312,16.62
3931,16.604,3931,0,16.962,3931,16.254,16.646
3932,16.618,3932,0,16.914,3932,16.262,16.642
3933,16.618,3933,0,16.97,3933,16.244,16.614
3934,16.602,3934,0,16.958,3934,16.248,16.584
3935,16.588,3935,0,16.952,3935,16.254,16.628
3936,16.612,3936,0,16.976,3936,16.318,16.604
3937,16.58,3937,0,16.978,3937,16.304,16.58
3938,16.6,3938,0,16.996,3938,16.332,16.656
3939,16.564,3939,0,17.056,3939,16.37,16.686
3940,16.566,3940,0,17.052,3940,16.39,16.69
3941,16.582,3941,0,17.076,3941,16.39,16.7
3942,16.574,3942,0,17.078,3942,16.396,16.716
3943,16.552,3943,0,17.114,3943,16.406,16.714
3944,16.562,3944,0,17.084,3944,16.386,16.704
3945,16.514,3945,0,17.08,3945,16.402,16.716
3946,16.53,3946,0,17.07,3946,16.402,16.726
3947,16.54,3947,0,17.064,3947,16.364,16.764
3948,16.56,3948,0,17.072,3948,16.446,16.748
3949,16.538,3949,0,17.058,3949,16.448,16.784
3950,16.552,3950,0,17.042,3950,16.46,16.754
3951,16.518,3951,0,17.094,3951,16.456,16.724
3952,16.496,3952,0,17.092,3952,16.434,16.662
3953,16.512,3953,0,17.092,3953,16.408,16.676
3954,16.518,3954,0,17.068,3954,16.362,16.632
3955,16.57,3955,0,17.114,3955,16.364,16.646
3956,16.544,3956,0,17.09,3956,16.356,16.664
3957,16.536,3957,0,17.102,3957,16.38,16.678
3958,16.52,3958,0,17.092,3958,16.354,16.62
3959,16.504,3959,0,17.072,3959,16.33,16.616
3960,16.526,3960,0,17.066,3960,16.312,16.594
3961,16.502,3961,0,17.032,3961,16.302,16.576
3962,16.504,3962,0,16.974,3962,16.308,16.546
3963,16.506,3963,0,17.008,3963,16.286,16.57
3964,16.498,3964,0,17.018,3964,16.286,16.53
3965,16.494,3965,0,17.018,3965,16.302,16.526
3966,16.526,3966,0,17.038,3966,16.292,16.498
3967,16.526,3967,0,17.024,3967,16.296,16.494
3968,16.536,3968,0,17.038,3968,16.294,16.548
